vote_id,date,year,session,wahlperiode,bill_german_title,bill_english_title,topic_category,drucksache,mp_name,mp_party,vote,vote_column,bsb_volume_id,bsb_url,source
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Ende Oktober,,Ja,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Städten,,absent,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Am Donnerstag,,Ja,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Stahlhelmbündler,,Nein,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Oberschlesien,,Ja,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Müller,,Ja,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Müller,,absent,2,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Ulitzka,,Ja,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Hergt,,Ja,1,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
17,1922-01-27,1922,170. Sitzung,1.WP,Reichssiedlungsgesetz – Novelle – Schlußabstimmung,Reich Settlement Law – Amendment – final vote,Land Reform / Settlement,,Hergt,,Ja,2,bsb00000035,https://www.digitale-sammlungen.de/de/view/bsb00000035,BSB OCR extraction
